dt,dt_iso,Date ,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1521745200,2018-03-22 19:00:00 +0000 UTC,2018-03-22 19:00:00 ,4887398,,,,279.74,278.15,280.15,1027,,,36,2,10,,,,,,,,,1,800,Clear,sky is clear,01d
1521748800,2018-03-22 20:00:00 +0000 UTC,2018-03-22 20:00:00 ,4887398,,,,280.75,279.15,282.15,1027,,,42,1,50,,,,,,,,,1,721,Haze,haze,50d
1521752400,2018-03-22 21:00:00 +0000 UTC,2018-03-22 21:00:00 ,4887398,,,,281.27,279.15,282.15,1026,,,41,3,30,,,,,,,,,1,711,Smoke,smoke,50d
1521756000,2018-03-22 22:00:00 +0000 UTC,2018-03-22 22:00:00 ,4887398,,,,281.15,279.15,283.15,1026,,,38,3,40,,,,,,,,,1,711,Smoke,smoke,50d
1521759600,2018-03-22 23:00:00 +0000 UTC,2018-03-22 23:00:00 ,4887398,,,,281.15,279.15,283.15,1026,,,35,3,50,,,,,,,,,1,800,Clear,sky is clear,01d
1521763200,2018-03-23 00:00:00 +0000 UTC,2018-03-23 00:00:00 ,4887398,,,,280.26,278.15,282.15,1026,,,38,2,80,,,,,,,,,1,800,Clear,sky is clear,01d
1521766800,2018-03-23 01:00:00 +0000 UTC,2018-03-23 01:00:00 ,4887398,,,,277.88,275.15,281.15,1026,,,40,1,70,,,,,,,,,1,800,Clear,sky is clear,01n
1521770400,2018-03-23 02:00:00 +0000 UTC,2018-03-23 02:00:00 ,4887398,,,,275.78,274.15,277.15,1026,,,40,1,40,,,,,,,,,1,800,Clear,sky is clear,01n
1521774000,2018-03-23 03:00:00 +0000 UTC,2018-03-23 03:00:00 ,4887398,,,,275.05,273.15,276.15,1027,,,64,3,40,,,,,,,,,90,804,Clouds,overcast clouds,04n
1521777600,2018-03-23 04:00:00 +0000 UTC,2018-03-23 04:00:00 ,4887398,,,,274.65,272.15,275.15,1027,,,80,4,50,,,,,,,,,90,804,Clouds,overcast clouds,04n
1521781200,2018-03-23 05:00:00 +0000 UTC,2018-03-23 05:00:00 ,4887398,,,,274.44,273.15,275.15,1028,,,59,3,40,,,,,,,,,90,804,Clouds,overcast clouds,04n
1521784800,2018-03-23 06:00:00 +0000 UTC,2018-03-23 06:00:00 ,4887398,,,,274.14,273.15,275.15,1028,,,59,2,50,,,,,,,,,90,804,Clouds,overcast clouds,04n
1521788400,2018-03-23 07:00:00 +0000 UTC,2018-03-23 07:00:00 ,4887398,,,,273.34,272.15,274.15,1028,,,64,2,50,,,,,,,,,75,803,Clouds,broken clouds,04n
1521792000,2018-03-23 08:00:00 +0000 UTC,2018-03-23 08:00:00 ,4887398,,,,272.15,270.15,274.15,1028,,,86,2,41,,,,,,,,,1,800,Clear,sky is clear,01n
1521795600,2018-03-23 09:00:00 +0000 UTC,2018-03-23 09:00:00 ,4887398,,,,271.45,269.15,273.15,1028,,,86,2,41,,,,,,,,,1,800,Clear,sky is clear,01n
1521799200,2018-03-23 10:00:00 +0000 UTC,2018-03-23 10:00:00 ,4887398,,,,270.85,267.15,274.15,1028,,,100,2,20,,,,,,,,,1,800,Clear,sky is clear,01n
1521802800,2018-03-23 11:00:00 +0000 UTC,2018-03-23 11:00:00 ,4887398,,,,271.23,268.15,274.15,1027,,,100,3,46,,,,,,,,,1,800,Clear,sky is clear,01n
1521806400,2018-03-23 12:00:00 +0000 UTC,2018-03-23 12:00:00 ,4887398,,,,270.87,268.15,274.15,1028,,,68,1,50,,,,,,,,,1,800,Clear,sky is clear,01n
1521810000,2018-03-23 13:00:00 +0000 UTC,2018-03-23 13:00:00 ,4887398,,,,271.04,269.15,274.15,1028,,,100,1,50,,,,,,,,,1,800,Clear,sky is clear,01d
1521813600,2018-03-23 14:00:00 +0000 UTC,2018-03-23 14:00:00 ,4887398,,,,273.4,271.15,275.15,1028,,,59,5,60,,,,,,,,,1,800,Clear,sky is clear,01d
1521817200,2018-03-23 15:00:00 +0000 UTC,2018-03-23 15:00:00 ,4887398,,,,275.77,274.15,277.15,1028,,,59,3,70,,,,,,,,,1,800,Clear,sky is clear,01d
1521820800,2018-03-23 16:00:00 +0000 UTC,2018-03-23 16:00:00 ,4887398,,,,276.84,275.15,278.15,1028,,,55,5,60,,,,,,,,,1,800,Clear,sky is clear,01d
