dt,dt_iso,dt_iso,Date ,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1483488000,2017-01-04 00:00:00 +0000 UTC,2017-01-04 00:00:00 +0000 UTC,2017-01-04 00:00:00 ,4887398,,,,275.59,275.15,276.15,1011,,,100,6,320,,,,,,,,,90,701,Mist,mist,50n
1483488000,2017-01-04 00:00:00 +0000 UTC,2017-01-04 00:00:00 +0000 UTC,2017-01-04 00:00:00 ,4887398,,,,275.59,275.15,276.15,1011,,,100,6,320,,,,,,,,,90,301,Drizzle,drizzle,09n
1483491600,2017-01-04 01:00:00 +0000 UTC,2017-01-04 01:00:00 +0000 UTC,2017-01-04 01:00:00 ,4887398,,,,275.15,274.15,276.15,1011,,,80,6,320,,,,,,,,,90,701,Mist,mist,50n
1483495200,2017-01-04 02:00:00 +0000 UTC,2017-01-04 02:00:00 +0000 UTC,2017-01-04 02:00:00 ,4887398,,,,274.55,273.15,276.15,1011,,,86,6,300,,,,,,,,,90,804,Clouds,overcast clouds,04n
1483498800,2017-01-04 03:00:00 +0000 UTC,2017-01-04 03:00:00 +0000 UTC,2017-01-04 03:00:00 ,4887398,,,,273.56,271.15,276.15,1011,,,100,8,280,,,,,,,,,90,804,Clouds,overcast clouds,04n
1483502400,2017-01-04 04:00:00 +0000 UTC,2017-01-04 04:00:00 +0000 UTC,2017-01-04 04:00:00 ,4887398,,,,270.7,269.15,273.15,1011,,,100,10,280,,,,,,,,,90,804,Clouds,overcast clouds,04n
1483506000,2017-01-04 05:00:00 +0000 UTC,2017-01-04 05:00:00 +0000 UTC,2017-01-04 05:00:00 ,4887398,,,,269.85,267.15,273.15,1012,,,74,7,270,,,,,,,,,40,802,Clouds,scattered clouds,03n
1483509600,2017-01-04 06:00:00 +0000 UTC,2017-01-04 06:00:00 +0000 UTC,2017-01-04 06:00:00 ,4887398,,,,268.37,266.15,272.15,1014,,,85,5,290,,,,,,,,,1,800,Clear,sky is clear,01n
1483513200,2017-01-04 07:00:00 +0000 UTC,2017-01-04 07:00:00 +0000 UTC,2017-01-04 07:00:00 ,4887398,,,,266.14,265.15,267.15,1013,,,73,6,270,,,,,,,,,1,800,Clear,sky is clear,01n
1483516800,2017-01-04 08:00:00 +0000 UTC,2017-01-04 08:00:00 +0000 UTC,2017-01-04 08:00:00 ,4887398,,,,265.03,264.15,266.15,1014,,,67,6,280,,,,,,,,,1,800,Clear,sky is clear,01n
1483520400,2017-01-04 09:00:00 +0000 UTC,2017-01-04 09:00:00 +0000 UTC,2017-01-04 09:00:00 ,4887398,,,,263.92,263.15,265.15,1015,,,67,5,270,,,,,,,,,1,800,Clear,sky is clear,01n
1483524000,2017-01-04 10:00:00 +0000 UTC,2017-01-04 10:00:00 +0000 UTC,2017-01-04 10:00:00 ,4887398,,,,262.8,262.15,264.15,1016,,,85,7,290,,,,,,,,,1,800,Clear,sky is clear,01n
1483527600,2017-01-04 11:00:00 +0000 UTC,2017-01-04 11:00:00 +0000 UTC,2017-01-04 11:00:00 ,4887398,,,,262.39,262.15,263.15,1016,,,85,7,300,,,,,,,,,1,800,Clear,sky is clear,01n
1483531200,2017-01-04 12:00:00 +0000 UTC,2017-01-04 12:00:00 +0000 UTC,2017-01-04 12:00:00 ,4887398,,,,262.03,261.15,263.15,1017,,,78,8,300,,,,,,,,,1,800,Clear,sky is clear,01n
1483534800,2017-01-04 13:00:00 +0000 UTC,2017-01-04 13:00:00 +0000 UTC,2017-01-04 13:00:00 ,4887398,,,,261.85,261.15,263.15,1017,,,85,5,300,,,,,,,,,1,800,Clear,sky is clear,01n
1483538400,2017-01-04 14:00:00 +0000 UTC,2017-01-04 14:00:00 +0000 UTC,2017-01-04 14:00:00 ,4887398,,,,261.75,260.15,263.15,1018,,,85,7,290,,,,,,,,,40,802,Clouds,scattered clouds,03d
1483542000,2017-01-04 15:00:00 +0000 UTC,2017-01-04 15:00:00 +0000 UTC,2017-01-04 15:00:00 ,4887398,,,,261.65,260.15,263.15,1018,,,85,8,290,,,,,,,,,40,802,Clouds,scattered clouds,03d
1483545600,2017-01-04 16:00:00 +0000 UTC,2017-01-04 16:00:00 +0000 UTC,2017-01-04 16:00:00 ,4887398,,,,262.35,261.15,264.15,1019,,,85,9,300,,,,,,,,,1,800,Clear,sky is clear,01d
1483549200,2017-01-04 17:00:00 +0000 UTC,2017-01-04 17:00:00 +0000 UTC,2017-01-04 17:00:00 ,4887398,,,,263.25,262.15,264.15,1019,,,78,7,290,,,,,,,,,40,802,Clouds,scattered clouds,03d
1483552800,2017-01-04 18:00:00 +0000 UTC,2017-01-04 18:00:00 +0000 UTC,2017-01-04 18:00:00 ,4887398,,,,264.37,263.15,265.15,1018,,,72,8,310,,,,,,,,,40,802,Clouds,scattered clouds,03d
1483556400,2017-01-04 19:00:00 +0000 UTC,2017-01-04 19:00:00 +0000 UTC,2017-01-04 19:00:00 ,4887398,,,,265.37,264.15,266.15,1017,,,72,8,270,,,,,,,,,1,800,Clear,sky is clear,01d
1483560000,2017-01-04 20:00:00 +0000 UTC,2017-01-04 20:00:00 +0000 UTC,2017-01-04 20:00:00 ,4887398,,,,265.64,264.15,266.15,1017,,,67,9,280,,,,,,,,,1,800,Clear,sky is clear,01d
1483563600,2017-01-04 21:00:00 +0000 UTC,2017-01-04 21:00:00 +0000 UTC,2017-01-04 21:00:00 ,4887398,,,,266.25,265.15,267.15,1017,,,37,10,270,,,,,,,,,20,801,Clouds,few clouds,02d
1483567200,2017-01-04 22:00:00 +0000 UTC,2017-01-04 22:00:00 +0000 UTC,2017-01-04 22:00:00 ,4887398,,,,265.75,264.15,267.15,1017,,,61,8,300,,,,,,,,,1,800,Clear,sky is clear,01d
1483570800,2017-01-04 23:00:00 +0000 UTC,2017-01-04 23:00:00 +0000 UTC,2017-01-04 23:00:00 ,4887398,,,,265.27,264.15,266.15,1018,,,66,6,280,,,,,,,,,1,800,Clear,sky is clear,01n
1483574400,2017-01-05 00:00:00 +0000 UTC,2017-01-05 00:00:00 +0000 UTC,2017-01-05 00:00:00 ,4887398,,,,264.38,263.15,266.15,1018,,,72,8,290,,,,,,,,,1,800,Clear,sky is clear,01n
1483578000,2017-01-05 01:00:00 +0000 UTC,2017-01-05 01:00:00 +0000 UTC,2017-01-05 01:00:00 ,4887398,,,,263.33,261.15,265.15,1018,,,48,6,290,,,,,,,,,40,802,Clouds,scattered clouds,03n
1483581600,2017-01-05 02:00:00 +0000 UTC,2017-01-05 02:00:00 +0000 UTC,2017-01-05 02:00:00 ,4887398,,,,263.05,262.15,265.15,1018,,,72,5,300,,,,,,,,,1,800,Clear,sky is clear,01n
1483585200,2017-01-05 03:00:00 +0000 UTC,2017-01-05 03:00:00 +0000 UTC,2017-01-05 03:00:00 ,4887398,,,,262.35,260.15,264.15,1018,,,72,7,290,,,,,,,,,1,800,Clear,sky is clear,01n
1483588800,2017-01-05 04:00:00 +0000 UTC,2017-01-05 04:00:00 +0000 UTC,2017-01-05 04:00:00 ,4887398,,,,261.94,260.15,264.15,1018,,,56,6,270,,,,,,,,,90,804,Clouds,overcast clouds,04n
1483592400,2017-01-05 05:00:00 +0000 UTC,2017-01-05 05:00:00 +0000 UTC,2017-01-05 05:00:00 ,4887398,,,,261.81,260.15,263.15,1018,,,56,4,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1483596000,2017-01-05 06:00:00 +0000 UTC,2017-01-05 06:00:00 +0000 UTC,2017-01-05 06:00:00 ,4887398,,,,261.1400156,259.15,263.15,1018,,,56,5,270,,,,,,,,,90,804,Clouds,overcast clouds,04n
1483599600,2017-01-05 07:00:00 +0000 UTC,2017-01-05 07:00:00 +0000 UTC,2017-01-05 07:00:00 ,4887398,,,,260.6400156,259.15,263.15,1017,,,61,5,270,,,,,,,,,90,804,Clouds,overcast clouds,04n
1483603200,2017-01-05 08:00:00 +0000 UTC,2017-01-05 08:00:00 +0000 UTC,2017-01-05 08:00:00 ,4887398,,,,260.34,258.15,262.15,1018,,,65,5,280,,,,,,,,,90,804,Clouds,overcast clouds,04n
1483606800,2017-01-05 09:00:00 +0000 UTC,2017-01-05 09:00:00 +0000 UTC,2017-01-05 09:00:00 ,4887398,,,,260.2399844,258.15,262.15,1018,,,56,6,270,,,,,,,,,90,804,Clouds,overcast clouds,04n
1483610400,2017-01-05 10:00:00 +0000 UTC,2017-01-05 10:00:00 +0000 UTC,2017-01-05 10:00:00 ,4887398,,,,260.1400156,258.15,262.15,1018,,,71,5,300,,,,,,,,,90,600,Snow,light snow,13n
1483614000,2017-01-05 11:00:00 +0000 UTC,2017-01-05 11:00:00 +0000 UTC,2017-01-05 11:00:00 ,4887398,,,,259.81,258.15,261.15,1018,,,77,5,310,,,,,,,,,75,600,Snow,light snow,13n
1483617600,2017-01-05 12:00:00 +0000 UTC,2017-01-05 12:00:00 +0000 UTC,2017-01-05 12:00:00 ,4887398,,,,259.85,258.15,261.15,1018,,,77,5,300,,,,,,,,,90,600,Snow,light snow,13n
1483621200,2017-01-05 13:00:00 +0000 UTC,2017-01-05 13:00:00 +0000 UTC,2017-01-05 13:00:00 ,4887398,,,,259.93,259.15,261.15,1018,,,84,4,300,,,,,,,,,75,600,Snow,light snow,13n
1483624800,2017-01-05 14:00:00 +0000 UTC,2017-01-05 14:00:00 +0000 UTC,2017-01-05 14:00:00 ,4887398,,,,259.7099844,259.15,260.15,1018,,,77,4,310,,,,,,,,,40,600,Snow,light snow,13d
1483628400,2017-01-05 15:00:00 +0000 UTC,2017-01-05 15:00:00 +0000 UTC,2017-01-05 15:00:00 ,4887398,,,,260.15,259.15,261.15,1019,,,78,3,300,,,,,,,,,90,804,Clouds,overcast clouds,04d
1483632000,2017-01-05 16:00:00 +0000 UTC,2017-01-05 16:00:00 +0000 UTC,2017-01-05 16:00:00 ,4887398,,,,260.4500156,260.15,261.15,1019,,,60,4,270,,,,,,,,,40,802,Clouds,scattered clouds,03d
1483635600,2017-01-05 17:00:00 +0000 UTC,2017-01-05 17:00:00 +0000 UTC,2017-01-05 17:00:00 ,4887398,,,,261.37,261.15,262.15,1019,,,51,5,270,,,,,,,,,75,803,Clouds,broken clouds,04d
1483639200,2017-01-05 18:00:00 +0000 UTC,2017-01-05 18:00:00 +0000 UTC,2017-01-05 18:00:00 ,4887398,,,,261.9500156,261.15,263.15,1018,,,72,6,290,,,,,,,,,90,804,Clouds,overcast clouds,04d
1483642800,2017-01-05 19:00:00 +0000 UTC,2017-01-05 19:00:00 +0000 UTC,2017-01-05 19:00:00 ,4887398,,,,261.9200156,261.15,263.15,1017,,,72,7,290,,,,,,,,,90,600,Snow,light snow,13d
1483646400,2017-01-05 20:00:00 +0000 UTC,2017-01-05 20:00:00 +0000 UTC,2017-01-05 20:00:00 ,4887398,,,,262.48,262.15,263.15,1016,,,51,5,270,,,,,,,,,75,600,Snow,light snow,13d
1483650000,2017-01-05 21:00:00 +0000 UTC,2017-01-05 21:00:00 +0000 UTC,2017-01-05 21:00:00 ,4887398,,,,262.64,261.15,264.15,1017,,,47,6,270,,,,,,,,,75,600,Snow,light snow,13d
1483650000,2017-01-05 21:00:00 +0000 UTC,2017-01-05 21:00:00 +0000 UTC,2017-01-05 21:00:00 ,4887398,,,,262.64,261.15,264.15,1017,,,47,6,270,,,,,,,,,75,721,Haze,haze,50d
1483653600,2017-01-05 22:00:00 +0000 UTC,2017-01-05 22:00:00 +0000 UTC,2017-01-05 22:00:00 ,4887398,,,,262.84,261.15,264.15,1017,,,47,6,260,,,,,,,,,75,803,Clouds,broken clouds,04d
1483657200,2017-01-05 23:00:00 +0000 UTC,2017-01-05 23:00:00 +0000 UTC,2017-01-05 23:00:00 ,4887398,,,,262.03,261.15,263.15,1017,,,66,5,290,,,,,,,,,40,802,Clouds,scattered clouds,03n
1483660800,2017-01-06 00:00:00 +0000 UTC,2017-01-06 00:00:00 +0000 UTC,2017-01-06 00:00:00 ,4887398,,,,261.7399844,260.15,263.15,1018,,,72,3,300,,,,,,,,,40,802,Clouds,scattered clouds,03n
1483664400,2017-01-06 01:00:00 +0000 UTC,2017-01-06 01:00:00 +0000 UTC,2017-01-06 01:00:00 ,4887398,,,,261.0400156,259.15,262.15,1018,,,72,4,300,,,,,,,,,1,600,Snow,light snow,13n
1483668000,2017-01-06 02:00:00 +0000 UTC,2017-01-06 02:00:00 +0000 UTC,2017-01-06 02:00:00 ,4887398,,,,260.59,259.15,262.15,1019,,,71,5,310,,,,,,,,,1,800,Clear,sky is clear,01n
1483671600,2017-01-06 03:00:00 +0000 UTC,2017-01-06 03:00:00 +0000 UTC,2017-01-06 03:00:00 ,4887398,,,,259.9599844,258.15,262.15,1019,,,71,4,310,,,,,,,,,1,600,Snow,light snow,13n
1483675200,2017-01-06 04:00:00 +0000 UTC,2017-01-06 04:00:00 +0000 UTC,2017-01-06 04:00:00 ,4887398,,,,259.65,258.15,261.15,1020,,,51,4,270,,,,,,,,,1,721,Haze,haze,50n
1483678800,2017-01-06 05:00:00 +0000 UTC,2017-01-06 05:00:00 +0000 UTC,2017-01-06 05:00:00 ,4887398,,,,259.0400156,258.15,261.15,1019,,,50,4,290,,,,,,,,,1,800,Clear,sky is clear,01n
1483682400,2017-01-06 06:00:00 +0000 UTC,2017-01-06 06:00:00 +0000 UTC,2017-01-06 06:00:00 ,4887398,,,,258.2300156,256.15,260.15,1020,,,55,2,270,,,,,,,,,1,800,Clear,sky is clear,01n
1483686000,2017-01-06 07:00:00 +0000 UTC,2017-01-06 07:00:00 +0000 UTC,2017-01-06 07:00:00 ,4887398,,,,257.84,256.15,259.15,1020,,,60,4,280,,,,,,,,,1,800,Clear,sky is clear,01n
1483689600,2017-01-06 08:00:00 +0000 UTC,2017-01-06 08:00:00 +0000 UTC,2017-01-06 08:00:00 ,4887398,,,,257.43,255.15,259.15,1020,,,55,4,280,,,,,,,,,40,802,Clouds,scattered clouds,03n
1483693200,2017-01-06 09:00:00 +0000 UTC,2017-01-06 09:00:00 +0000 UTC,2017-01-06 09:00:00 ,4887398,,,,256.5799844,255.15,258.15,1021,,,54,3,270,,,,,,,,,1,800,Clear,sky is clear,01n
1483696800,2017-01-06 10:00:00 +0000 UTC,2017-01-06 10:00:00 +0000 UTC,2017-01-06 10:00:00 ,4887398,,,,256.75,255.15,258.15,1021,,,64,4,290,,,,,,,,,40,802,Clouds,scattered clouds,03n
1483700400,2017-01-06 11:00:00 +0000 UTC,2017-01-06 11:00:00 +0000 UTC,2017-01-06 11:00:00 ,4887398,,,,256.2600156,255.15,257.15,1022,,,59,5,300,,,,,,,,,40,802,Clouds,scattered clouds,03n
1483704000,2017-01-06 12:00:00 +0000 UTC,2017-01-06 12:00:00 +0000 UTC,2017-01-06 12:00:00 ,4887398,,,,255.52,255.15,256.15,1022,,,84,3,330,,,,,,,,,1,800,Clear,sky is clear,01n
1483707600,2017-01-06 13:00:00 +0000 UTC,2017-01-06 13:00:00 +0000 UTC,2017-01-06 13:00:00 ,4887398,,,,255.85,255.15,257.15,1023,,,84,2,280,,,,,,,,,1,800,Clear,sky is clear,01n
1483711200,2017-01-06 14:00:00 +0000 UTC,2017-01-06 14:00:00 +0000 UTC,2017-01-06 14:00:00 ,4887398,,,,255.59,255.15,256.15,1024,,,84,3,280,,,,,,,,,1,800,Clear,sky is clear,01d
1483714800,2017-01-06 15:00:00 +0000 UTC,2017-01-06 15:00:00 +0000 UTC,2017-01-06 15:00:00 ,4887398,,,,256.25,255.15,257.15,1024,,,84,4,300,,,,,,,,,1,800,Clear,sky is clear,01d
1483718400,2017-01-06 16:00:00 +0000 UTC,2017-01-06 16:00:00 +0000 UTC,2017-01-06 16:00:00 ,4887398,,,,257.1400156,256.15,258.15,1025,,,77,3,270,,,,,,,,,40,802,Clouds,scattered clouds,03d
1483722000,2017-01-06 17:00:00 +0000 UTC,2017-01-06 17:00:00 +0000 UTC,2017-01-06 17:00:00 ,4887398,,,,258.44,257.15,260.15,1025,,,71,4,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1483725600,2017-01-06 18:00:00 +0000 UTC,2017-01-06 18:00:00 +0000 UTC,2017-01-06 18:00:00 ,4887398,,,,259.59,259.15,260.15,1025,,,71,5,280,,,,,,,,,90,721,Haze,haze,50d
1483729200,2017-01-06 19:00:00 +0000 UTC,2017-01-06 19:00:00 +0000 UTC,2017-01-06 19:00:00 ,4887398,,,,259.85,258.15,261.15,1025,,,50,4,260,,,,,,,,,75,721,Haze,haze,50d
1483732800,2017-01-06 20:00:00 +0000 UTC,2017-01-06 20:00:00 +0000 UTC,2017-01-06 20:00:00 ,4887398,,,,260.4599844,259.15,262.15,1025,,,50,4,260,,,,,,,,,75,721,Haze,haze,50d
1483736400,2017-01-06 21:00:00 +0000 UTC,2017-01-06 21:00:00 +0000 UTC,2017-01-06 21:00:00 ,4887398,,,,260.0199844,259.15,261.15,1025,,,60,4,330,,,,,,,,,75,803,Clouds,broken clouds,04d
1483740000,2017-01-06 22:00:00 +0000 UTC,2017-01-06 22:00:00 +0000 UTC,2017-01-06 22:00:00 ,4887398,,,,260.0400156,259.15,261.15,1025,,,65,3,280,,,,,,,,,75,803,Clouds,broken clouds,04d
1483743600,2017-01-06 23:00:00 +0000 UTC,2017-01-06 23:00:00 +0000 UTC,2017-01-06 23:00:00 ,4887398,,,,259.3599844,258.15,260.15,1026,,,60,2,280,,,,,,,,,40,802,Clouds,scattered clouds,03d
1483747200,2017-01-07 00:00:00 +0000 UTC,2017-01-07 00:00:00 +0000 UTC,2017-01-07 00:00:00 ,4887398,,,,258.94,257.15,260.15,1027,,,71,2,330,,,,,,,,,1,800,Clear,sky is clear,01n
1483750800,2017-01-07 01:00:00 +0000 UTC,2017-01-07 01:00:00 +0000 UTC,2017-01-07 01:00:00 ,4887398,,,,258.25,257.15,260.15,1028,,,77,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1483754400,2017-01-07 02:00:00 +0000 UTC,2017-01-07 02:00:00 +0000 UTC,2017-01-07 02:00:00 ,4887398,,,,257.85,256.15,260.15,1028,,,71,3,320,,,,,,,,,1,800,Clear,sky is clear,01n
1483758000,2017-01-07 03:00:00 +0000 UTC,2017-01-07 03:00:00 +0000 UTC,2017-01-07 03:00:00 ,4887398,,,,257.44,256.15,258.15,1029,,,60,3,280,,,,,,,,,5,800,Clear,sky is clear,02n
1483761600,2017-01-07 04:00:00 +0000 UTC,2017-01-07 04:00:00 +0000 UTC,2017-01-07 04:00:00 ,4887398,,,,256.6400156,255.15,258.15,1030,,,60,3,270,,,,,,,,,5,800,Clear,sky is clear,02n
1483765200,2017-01-07 05:00:00 +0000 UTC,2017-01-07 05:00:00 +0000 UTC,2017-01-07 05:00:00 ,4887398,,,,256.5400156,255.15,258.15,1030,,,54,3,280,,,,,,,,,1,800,Clear,sky is clear,01n
1483768800,2017-01-07 06:00:00 +0000 UTC,2017-01-07 06:00:00 +0000 UTC,2017-01-07 06:00:00 ,4887398,,,,256.6400156,255.15,258.15,1030,,,54,3,270,,,,,,,,,1,800,Clear,sky is clear,01n
1483772400,2017-01-07 07:00:00 +0000 UTC,2017-01-07 07:00:00 +0000 UTC,2017-01-07 07:00:00 ,4887398,,,,256.35,255.15,257.15,1031,,,59,3,270,,,,,,,,,1,800,Clear,sky is clear,01n
1483776000,2017-01-07 08:00:00 +0000 UTC,2017-01-07 08:00:00 +0000 UTC,2017-01-07 08:00:00 ,4887398,,,,256.1400156,255.15,257.15,1031,,,59,3,270,,,,,,,,,1,800,Clear,sky is clear,01n
1483779600,2017-01-07 09:00:00 +0000 UTC,2017-01-07 09:00:00 +0000 UTC,2017-01-07 09:00:00 ,4887398,,,,256.1400156,255.15,257.15,1032,,,59,3,270,,,,,,,,,1,800,Clear,sky is clear,01n
1483783200,2017-01-07 10:00:00 +0000 UTC,2017-01-07 10:00:00 +0000 UTC,2017-01-07 10:00:00 ,4887398,,,,256.35,255.15,257.15,1032,,,84,1,290,,,,,,,,,1,800,Clear,sky is clear,01n
1483786800,2017-01-07 11:00:00 +0000 UTC,2017-01-07 11:00:00 +0000 UTC,2017-01-07 11:00:00 ,4887398,,,,256.03,255.15,257.15,1031,,,84,2,280,,,,,,,,,1,800,Clear,sky is clear,01n
1483790400,2017-01-07 12:00:00 +0000 UTC,2017-01-07 12:00:00 +0000 UTC,2017-01-07 12:00:00 ,4887398,,,,256.25,255.15,257.15,1031,,,84,5,291,,,,,,,,,40,802,Clouds,scattered clouds,03n
1483794000,2017-01-07 13:00:00 +0000 UTC,2017-01-07 13:00:00 +0000 UTC,2017-01-07 13:00:00 ,4887398,,,,256.15,255.15,257.15,1032,,,84,1,280,,,,,,,,,1,800,Clear,sky is clear,01n
1483797600,2017-01-07 14:00:00 +0000 UTC,2017-01-07 14:00:00 +0000 UTC,2017-01-07 14:00:00 ,4887398,,,,256.0400156,255.15,257.15,1032,,,70,2,260,,,,,,,,,75,803,Clouds,broken clouds,04d
1483801200,2017-01-07 15:00:00 +0000 UTC,2017-01-07 15:00:00 +0000 UTC,2017-01-07 15:00:00 ,4887398,,,,257.47,256.15,259.15,1033,,,77,2,240,,,,,,,,,1,800,Clear,sky is clear,01d
1483804800,2017-01-07 16:00:00 +0000 UTC,2017-01-07 16:00:00 +0000 UTC,2017-01-07 16:00:00 ,4887398,,,,259.3599844,259.15,260.15,1034,,,78,3,240,,,,,,,,,1,800,Clear,sky is clear,01d
1483808400,2017-01-07 17:00:00 +0000 UTC,2017-01-07 17:00:00 +0000 UTC,2017-01-07 17:00:00 ,4887398,,,,261.3599844,261.15,262.15,1034,,,78,3,280,,,,,,,,,1,800,Clear,sky is clear,01d
1483812000,2017-01-07 18:00:00 +0000 UTC,2017-01-07 18:00:00 +0000 UTC,2017-01-07 18:00:00 ,4887398,,,,263.24,262.15,265.15,1033,,,72,4,270,,,,,,,,,40,802,Clouds,scattered clouds,03d
1483815600,2017-01-07 19:00:00 +0000 UTC,2017-01-07 19:00:00 +0000 UTC,2017-01-07 19:00:00 ,4887398,,,,264.7,264.15,265.15,1033,,,67,6,270,,,,,,,,,90,804,Clouds,overcast clouds,04d
1483819200,2017-01-07 20:00:00 +0000 UTC,2017-01-07 20:00:00 +0000 UTC,2017-01-07 20:00:00 ,4887398,,,,265.54,264.15,267.15,1032,,,61,7,290,,,,,,,,,40,802,Clouds,scattered clouds,03d
1483822800,2017-01-07 21:00:00 +0000 UTC,2017-01-07 21:00:00 +0000 UTC,2017-01-07 21:00:00 ,4887398,,,,265.92,265.15,267.15,1032,,,52,6,310,,,,,,,,,1,800,Clear,sky is clear,01d
1483826400,2017-01-07 22:00:00 +0000 UTC,2017-01-07 22:00:00 +0000 UTC,2017-01-07 22:00:00 ,4887398,,,,265.7,264.15,267.15,1033,,,57,7,310,,,,,,,,,1,800,Clear,sky is clear,01d
1483830000,2017-01-07 23:00:00 +0000 UTC,2017-01-07 23:00:00 +0000 UTC,2017-01-07 23:00:00 ,4887398,,,,265.05,264.15,266.15,1034,,,56,5,300,,,,,,,,,1,800,Clear,sky is clear,01d
1483833600,2017-01-08 00:00:00 +0000 UTC,2017-01-08 00:00:00 +0000 UTC,2017-01-08 00:00:00 ,4887398,,,,264.04,262.15,265.15,1034,,,37,8,270,,,,,,,,,20,801,Clouds,few clouds,02n
1483837200,2017-01-08 01:00:00 +0000 UTC,2017-01-08 01:00:00 +0000 UTC,2017-01-08 01:00:00 ,4887398,,,,263.45,262.15,265.15,1035,,,61,5,320,,,,,,,,,1,800,Clear,sky is clear,01n
1483840800,2017-01-08 02:00:00 +0000 UTC,2017-01-08 02:00:00 +0000 UTC,2017-01-08 02:00:00 ,4887398,,,,262.54,261.15,264.15,1035,,,47,8,290,,,,,,,,,5,800,Clear,sky is clear,02n
1483844400,2017-01-08 03:00:00 +0000 UTC,2017-01-08 03:00:00 +0000 UTC,2017-01-08 03:00:00 ,4887398,,,,261.94,261.15,263.15,1036,,,47,7,290,,,,,,,,,5,800,Clear,sky is clear,02n
1483848000,2017-01-08 04:00:00 +0000 UTC,2017-01-08 04:00:00 +0000 UTC,2017-01-08 04:00:00 ,4887398,,,,261.53,260.15,263.15,1036,,,43,7,290,,,,,,,,,5,800,Clear,sky is clear,02n
1483851600,2017-01-08 05:00:00 +0000 UTC,2017-01-08 05:00:00 +0000 UTC,2017-01-08 05:00:00 ,4887398,,,,260.5799844,259.15,262.15,1037,,,43,6,290,,,,,,,,,1,800,Clear,sky is clear,01n
1483855200,2017-01-08 06:00:00 +0000 UTC,2017-01-08 06:00:00 +0000 UTC,2017-01-08 06:00:00 ,4887398,,,,260.13,259.15,261.15,1037,,,43,5,300,,,,,,,,,1,800,Clear,sky is clear,01n
1483858800,2017-01-08 07:00:00 +0000 UTC,2017-01-08 07:00:00 +0000 UTC,2017-01-08 07:00:00 ,4887398,,,,259.5799844,258.15,261.15,1038,,,43,5,300,,,,,,,,,1,800,Clear,sky is clear,01n
1483862400,2017-01-08 08:00:00 +0000 UTC,2017-01-08 08:00:00 +0000 UTC,2017-01-08 08:00:00 ,4887398,,,,258.91,257.15,260.15,1038,,,46,4,290,,,,,,,,,1,800,Clear,sky is clear,01n
1483866000,2017-01-08 09:00:00 +0000 UTC,2017-01-08 09:00:00 +0000 UTC,2017-01-08 09:00:00 ,4887398,,,,258.34,256.15,260.15,1038,,,46,4,300,,,,,,,,,1,800,Clear,sky is clear,01n
1483869600,2017-01-08 10:00:00 +0000 UTC,2017-01-08 10:00:00 +0000 UTC,2017-01-08 10:00:00 ,4887398,,,,258.0400156,256.15,260.15,1039,,,77,2,320,,,,,,,,,1,800,Clear,sky is clear,01n
1483873200,2017-01-08 11:00:00 +0000 UTC,2017-01-08 11:00:00 +0000 UTC,2017-01-08 11:00:00 ,4887398,,,,257.7000156,255.15,260.15,1039,,,77,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1483876800,2017-01-08 12:00:00 +0000 UTC,2017-01-08 12:00:00 +0000 UTC,2017-01-08 12:00:00 ,4887398,,,,257.2600156,256.15,259.15,1039,,,84,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1483880400,2017-01-08 13:00:00 +0000 UTC,2017-01-08 13:00:00 +0000 UTC,2017-01-08 13:00:00 ,4887398,,,,257.3599844,255.15,260.15,1039,,,91,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1483884000,2017-01-08 14:00:00 +0000 UTC,2017-01-08 14:00:00 +0000 UTC,2017-01-08 14:00:00 ,4887398,,,,256.65,255.15,258.15,1040,,,91,2,270,,,,,,,,,1,800,Clear,sky is clear,01d
1483887600,2017-01-08 15:00:00 +0000 UTC,2017-01-08 15:00:00 +0000 UTC,2017-01-08 15:00:00 ,4887398,,,,257.82,255.15,260.15,1040,,,50,2,270,,,,,,,,,5,800,Clear,sky is clear,02d
1483891200,2017-01-08 16:00:00 +0000 UTC,2017-01-08 16:00:00 +0000 UTC,2017-01-08 16:00:00 ,4887398,,,,259.34,258.15,260.15,1041,,,71,2,350,,,,,,,,,1,800,Clear,sky is clear,01d
1483894800,2017-01-08 17:00:00 +0000 UTC,2017-01-08 17:00:00 +0000 UTC,2017-01-08 17:00:00 ,4887398,,,,260.81,260.15,262.15,1040,,,60,2,230,,,,,,,,,1,800,Clear,sky is clear,01d
1483898400,2017-01-08 18:00:00 +0000 UTC,2017-01-08 18:00:00 +0000 UTC,2017-01-08 18:00:00 ,4887398,,,,262.33,261.15,264.15,1039,,,33,3,220,,,,,,,,,20,801,Clouds,few clouds,02d
